customer_id,signup_date,region,currency_preference,segment,acquisition_channel,age_band,country,country_latitude,country_longitude
CUST0002296,18-08-2024 13:48,,USD,Consumer,Retail Media,45-54,United States,39.8283,-98.5795
CUST0002297,06-12-2024 23:45,,USD,Consumer,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0002298,16-06-2024 18:57,EU,GBP,Enterprise,Organic,45-54,United Kingdom,55.3781,-3.436
CUST0002299,11-05-2024 00:14,EU,EUR,SOHO,Affiliate,35-44,Spain,40.4637,-3.7492
CUST0002300,10-06-2024 00:45,EU,GBP,Consumer,Organic,55+,United Kingdom,55.3781,-3.436
CUST0002301,16-06-2025 23:15,APAC,AUD,Consumer,Social,25-34,Australia,-25.2744,133.7751
CUST0002302,11-06-2025 07:48,EU,GBP,Consumer,Email,25-34,United Kingdom,55.3781,-3.436
CUST0002303,27-08-2024 18:51,EU,GBP,Consumer,Paid Search,35-44,United Kingdom,55.3781,-3.436
CUST0002304,20-03-2024 07:16,,USD,SMB,Organic,45-54,Canada,56.1304,-106.3468
CUST0002305,30-05-2024 23:48,APAC,AUD,Consumer,Organic,25-34,Australia,-25.2744,133.7751
CUST0002306,10-07-2025 22:48,APAC,AUD,Enterprise,Affiliate,45-54,Australia,-25.2744,133.7751
CUST0002307,07-03-2024 11:08,EU,GBP,Consumer,Organic,18-24,United Kingdom,55.3781,-3.436
CUST0002308,05-10-2024 22:50,EU,GBP,Consumer,Paid Search,35-44,United Kingdom,55.3781,-3.436
CUST0002309,22-02-2025 18:26,,USD,Consumer,Email,25-34,Canada,56.1304,-106.3468
CUST0002310,17-12-2024 03:16,EU,EUR,Consumer,Social,18-24,Spain,40.4637,-3.7492
CUST0002311,02-02-2024 16:58,APAC,AUD,Consumer,Social,25-34,Australia,-25.2744,133.7751
CUST0002312,21-03-2025 12:00,APAC,USD,SMB,Retail Media,45-54,Philippines,12.8797,121.774
CUST0002313,19-07-2025 15:01,EU,EUR,SOHO,Social,55+,Spain,40.4637,-3.7492
CUST0002314,30-04-2024 16:25,EU,GBP,SMB,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0002315,26-02-2024 10:41,APAC,AUD,SOHO,Social,45-54,Australia,-25.2744,133.7751
CUST0002316,12-08-2024 12:06,APAC,USD,SMB,Organic,35-44,Philippines,12.8797,121.774
CUST0002317,04-01-2025 15:00,APAC,AUD,Consumer,Email,35-44,Australia,-25.2744,133.7751
CUST0002318,21-07-2024 12:43,EU,EUR,Consumer,Affiliate,18-24,Spain,40.4637,-3.7492
CUST0002319,23-06-2024 18:13,APAC,AUD,SOHO,Social,35-44,Australia,-25.2744,133.7751
CUST0002320,06-05-2025 11:13,EU,GBP,Consumer,Organic,18-24,United Kingdom,55.3781,-3.436
CUST0002321,07-07-2024 21:22,,USD,SOHO,Paid Search,25-34,United States,39.8283,-98.5795
CUST0002322,17-07-2025 21:11,EU,EUR,Consumer,Affiliate,35-44,France,46.2276,2.2137
CUST0002323,03-02-2024 10:08,LATAM,USD,Consumer,Paid Search,45-54,Brazil,-14.235,-51.9253
CUST0002324,29-06-2025 08:50,APAC,AUD,SMB,Retail Media,35-44,Australia,-25.2744,133.7751
CUST0002325,18-06-2025 10:01,EU,GBP,Consumer,Affiliate,55+,United Kingdom,55.3781,-3.436
CUST0002326,23-05-2024 17:17,APAC,USD,Consumer,Affiliate,45-54,Philippines,12.8797,121.774
CUST0002327,16-02-2024 15:51,EU,GBP,SOHO,Social,25-34,United Kingdom,55.3781,-3.436
CUST0002328,21-08-2024 10:12,EU,GBP,SMB,Email,25-34,United Kingdom,55.3781,-3.436
CUST0002329,18-04-2025 12:30,,USD,Consumer,Organic,35-44,Canada,56.1304,-106.3468
CUST0002330,22-09-2024 03:58,,USD,SOHO,Organic,55+,Canada,56.1304,-106.3468
CUST0002331,03-02-2024 10:01,,USD,SMB,Affiliate,55+,United States,39.8283,-98.5795
CUST0002332,22-06-2025 13:32,EU,GBP,SMB,Social,45-54,United Kingdom,55.3781,-3.436
CUST0002333,24-02-2025 00:50,EU,GBP,SMB,Social,35-44,United Kingdom,55.3781,-3.436
CUST0002334,13-10-2024 06:21,EU,EUR,Consumer,Retail Media,45-54,Germany,51.1657,10.4515
CUST0002335,13-01-2024 17:41,EU,GBP,Consumer,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0002336,23-08-2025 18:57,EU,EUR,Consumer,Organic,25-34,France,46.2276,2.2137
CUST0002337,15-09-2024 22:16,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0002338,18-12-2024 06:33,EU,EUR,Consumer,Email,45-54,France,46.2276,2.2137
CUST0002339,23-01-2024 16:59,,USD,Consumer,Paid Search,55+,United States,39.8283,-98.5795
CUST0002340,02-10-2024 18:39,EU,GBP,Consumer,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0002341,16-02-2024 16:10,EU,EUR,Consumer,Affiliate,45-54,Netherlands,52.1326,5.2913
CUST0002342,31-01-2025 01:15,,USD,Consumer,Organic,45-54,Canada,56.1304,-106.3468
CUST0002343,26-09-2024 09:57,EU,EUR,SMB,Email,35-44,Germany,51.1657,10.4515
CUST0002344,21-03-2024 18:22,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0002345,10-07-2025 10:30,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0002346,15-05-2024 23:32,EU,GBP,Consumer,Organic,35-44,United Kingdom,55.3781,-3.436
CUST0002347,06-06-2024 12:55,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0002348,09-12-2024 23:13,EU,GBP,SMB,Organic,35-44,United Kingdom,55.3781,-3.436
CUST0002349,27-02-2025 12:18,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0002350,15-06-2025 16:44,EU,EUR,Consumer,Organic,25-34,Spain,40.4637,-3.7492
CUST0002351,20-03-2025 05:54,EU,EUR,Consumer,Paid Search,25-34,France,46.2276,2.2137
CUST0002352,27-04-2025 02:52,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0002353,29-08-2025 04:27,EU,EUR,Consumer,Paid Search,25-34,Spain,40.4637,-3.7492
CUST0002354,17-08-2025 16:10,EU,EUR,Consumer,Social,55+,Germany,51.1657,10.4515
CUST0002355,06-04-2024 23:35,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0002356,17-05-2025 20:04,EU,GBP,SMB,Social,35-44,United Kingdom,55.3781,-3.436
CUST0002357,09-04-2025 12:12,EU,GBP,SOHO,Social,45-54,United Kingdom,55.3781,-3.436
CUST0002358,30-05-2025 10:45,,USD,Consumer,Affiliate,18-24,Canada,56.1304,-106.3468
CUST0002359,23-01-2024 03:16,,USD,Consumer,Email,45-54,United States,39.8283,-98.5795
CUST0002360,25-08-2024 21:39,EU,EUR,Consumer,Organic,35-44,France,46.2276,2.2137
CUST0002361,06-07-2025 11:07,,USD,Consumer,Affiliate,18-24,United States,39.8283,-98.5795
CUST0002362,15-07-2024 18:51,,USD,Consumer,Organic,55+,United States,39.8283,-98.5795
CUST0002363,20-06-2024 20:06,EU,EUR,SOHO,Organic,18-24,Netherlands,52.1326,5.2913
CUST0002364,18-06-2024 21:04,,USD,Consumer,Email,35-44,Canada,56.1304,-106.3468
CUST0002365,02-06-2025 13:42,EU,EUR,SMB,Organic,18-24,Germany,51.1657,10.4515
CUST0002366,01-02-2025 00:17,EU,GBP,Consumer,Social,18-24,United Kingdom,55.3781,-3.436
CUST0002367,12-05-2025 22:49,,USD,Enterprise,Organic,45-54,United States,39.8283,-98.5795
CUST0002368,03-03-2024 22:44,EU,EUR,Consumer,Affiliate,45-54,Netherlands,52.1326,5.2913
CUST0002369,15-09-2024 06:36,,USD,SOHO,Social,25-34,United States,39.8283,-98.5795
CUST0002370,19-02-2025 22:02,,USD,Consumer,Email,35-44,United States,39.8283,-98.5795
CUST0002371,11-02-2025 12:19,EU,GBP,SMB,Email,45-54,United Kingdom,55.3781,-3.436
CUST0002372,30-06-2025 18:04,EU,GBP,SMB,Email,45-54,United Kingdom,55.3781,-3.436
CUST0002373,11-04-2024 18:36,EU,GBP,SOHO,Social,35-44,United Kingdom,55.3781,-3.436
CUST0002374,04-08-2025 08:16,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0002375,26-04-2024 22:41,EU,EUR,SOHO,Email,35-44,Germany,51.1657,10.4515
CUST0002376,29-01-2025 23:18,EU,GBP,Consumer,Organic,35-44,United Kingdom,55.3781,-3.436
CUST0002377,04-07-2024 22:22,,USD,Consumer,Paid Search,55+,United States,39.8283,-98.5795
CUST0002378,06-05-2024 05:25,EU,EUR,SMB,Paid Search,25-34,Netherlands,52.1326,5.2913
CUST0002379,25-01-2024 03:30,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0002380,29-04-2024 05:45,EU,GBP,Consumer,Affiliate,25-34,United Kingdom,55.3781,-3.436
CUST0002381,05-10-2024 19:57,APAC,AUD,Consumer,Social,25-34,Australia,-25.2744,133.7751
CUST0002382,09-05-2024 14:57,,USD,SOHO,Social,25-34,United States,39.8283,-98.5795
CUST0002383,06-05-2025 19:18,APAC,AUD,Consumer,Affiliate,45-54,Australia,-25.2744,133.7751
CUST0002384,15-02-2025 12:01,EU,EUR,Consumer,Paid Search,35-44,Spain,40.4637,-3.7492
CUST0002385,22-03-2025 18:01,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0002386,10-01-2025 22:51,APAC,USD,SOHO,Organic,25-34,Philippines,12.8797,121.774
CUST0002387,29-10-2024 16:48,EU,GBP,Consumer,Email,25-34,United Kingdom,55.3781,-3.436
CUST0002388,06-12-2024 12:01,,USD,SOHO,Paid Search,25-34,United States,39.8283,-98.5795
CUST0002389,12-03-2025 11:16,EU,EUR,Consumer,Affiliate,35-44,France,46.2276,2.2137
CUST0002390,03-01-2025 03:09,EU,EUR,SOHO,Social,25-34,Germany,51.1657,10.4515
CUST0002391,17-03-2024 07:21,,USD,SMB,Email,55+,Canada,56.1304,-106.3468
CUST0002392,28-03-2025 17:25,,USD,Consumer,Social,25-34,Canada,56.1304,-106.3468
CUST0002393,13-09-2024 11:34,EU,EUR,Consumer,Email,55+,Spain,40.4637,-3.7492
CUST0002394,09-09-2024 06:07,LATAM,USD,SOHO,Paid Search,25-34,Brazil,-14.235,-51.9253
CUST0002395,24-04-2025 21:48,,USD,Consumer,Paid Search,45-54,Canada,56.1304,-106.3468
CUST0002396,02-06-2025 15:19,APAC,AUD,Consumer,Social,35-44,Australia,-25.2744,133.7751
CUST0002397,26-01-2025 08:29,EU,EUR,SMB,Email,45-54,Germany,51.1657,10.4515
CUST0002398,16-12-2024 20:54,EU,GBP,Enterprise,Affiliate,35-44,United Kingdom,55.3781,-3.436
CUST0002399,16-01-2025 07:39,,USD,Consumer,Paid Search,55+,United States,39.8283,-98.5795
CUST0002400,16-05-2025 03:49,,USD,Consumer,Affiliate,35-44,Canada,56.1304,-106.3468
CUST0002401,15-03-2024 09:42,EU,EUR,Consumer,Paid Search,45-54,France,46.2276,2.2137
CUST0002402,31-01-2025 12:38,,USD,Consumer,Paid Search,45-54,United States,39.8283,-98.5795
CUST0002403,02-12-2024 20:45,,USD,SOHO,Organic,35-44,United States,39.8283,-98.5795
CUST0002404,05-01-2025 19:48,EU,EUR,SOHO,Organic,35-44,France,46.2276,2.2137
CUST0002405,29-06-2024 02:17,EU,GBP,SMB,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0002406,01-06-2025 17:32,EU,GBP,Consumer,Paid Search,45-54,United Kingdom,55.3781,-3.436
CUST0002407,19-01-2025 07:17,APAC,AUD,Consumer,Email,35-44,Australia,-25.2744,133.7751
CUST0002408,01-11-2024 18:18,EU,GBP,Consumer,Affiliate,35-44,United Kingdom,55.3781,-3.436
CUST0002409,20-02-2024 05:14,APAC,AUD,Consumer,Affiliate,18-24,Australia,-25.2744,133.7751
CUST0002410,28-01-2025 06:30,,USD,SOHO,Organic,35-44,United States,39.8283,-98.5795
CUST0002411,19-05-2024 12:56,,USD,Consumer,Retail Media,35-44,United States,39.8283,-98.5795
CUST0002412,25-07-2025 17:37,EU,GBP,Consumer,Paid Search,35-44,United Kingdom,55.3781,-3.436
CUST0002413,17-02-2024 15:52,EU,GBP,SOHO,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0002414,06-04-2025 07:42,,USD,SMB,Email,25-34,United States,39.8283,-98.5795
CUST0002415,13-12-2024 22:07,EU,EUR,SOHO,Paid Search,25-34,France,46.2276,2.2137
CUST0002416,31-01-2025 10:49,,USD,SOHO,Affiliate,35-44,United States,39.8283,-98.5795
CUST0002417,28-12-2024 20:09,EU,GBP,Consumer,Affiliate,25-34,United Kingdom,55.3781,-3.436
CUST0002418,14-06-2025 14:36,EU,EUR,Consumer,Retail Media,35-44,France,46.2276,2.2137
CUST0002419,06-12-2024 19:34,APAC,AUD,Consumer,Social,35-44,Australia,-25.2744,133.7751
CUST0002420,06-04-2025 00:43,EU,EUR,Consumer,Social,55+,Spain,40.4637,-3.7492
CUST0002421,04-04-2025 11:09,,USD,SOHO,Paid Search,18-24,United States,39.8283,-98.5795
CUST0002422,03-01-2024 00:40,LATAM,USD,Consumer,Social,18-24,Brazil,-14.235,-51.9253
CUST0002423,20-04-2025 09:30,EU,GBP,Consumer,Paid Search,35-44,United Kingdom,55.3781,-3.436
CUST0002424,24-05-2024 11:06,APAC,AUD,Consumer,Email,35-44,Australia,-25.2744,133.7751
CUST0002425,19-04-2025 03:44,APAC,AUD,Consumer,Email,18-24,Australia,-25.2744,133.7751
CUST0002426,21-10-2024 08:20,APAC,AUD,SOHO,Paid Search,45-54,Australia,-25.2744,133.7751
CUST0002427,27-08-2025 08:10,EU,GBP,SOHO,Email,35-44,United Kingdom,55.3781,-3.436
CUST0002428,27-08-2024 05:12,EU,EUR,SOHO,Paid Search,25-34,France,46.2276,2.2137
CUST0002429,22-11-2024 05:42,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0002430,25-07-2025 19:00,,USD,Consumer,Social,45-54,United States,39.8283,-98.5795
CUST0002431,02-05-2025 06:05,EU,EUR,SOHO,Paid Search,25-34,Germany,51.1657,10.4515
CUST0002432,11-05-2024 20:28,EU,EUR,SOHO,Paid Search,25-34,Germany,51.1657,10.4515
CUST0002433,19-03-2025 02:46,EU,EUR,Consumer,Organic,25-34,France,46.2276,2.2137
CUST0002434,29-03-2025 05:39,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0002435,10-06-2024 11:47,,USD,Consumer,Paid Search,45-54,Canada,56.1304,-106.3468
CUST0002436,15-06-2024 14:32,EU,EUR,SOHO,Organic,25-34,Netherlands,52.1326,5.2913
CUST0002437,27-08-2025 14:28,APAC,USD,SMB,Social,25-34,Philippines,12.8797,121.774
CUST0002438,24-06-2025 13:25,EU,GBP,SOHO,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0002439,09-02-2025 04:58,,USD,Consumer,Organic,35-44,Canada,56.1304,-106.3468
CUST0002440,25-05-2024 14:50,EU,EUR,Consumer,Social,25-34,Netherlands,52.1326,5.2913
CUST0002441,08-05-2024 10:50,EU,EUR,SOHO,Affiliate,45-54,France,46.2276,2.2137
CUST0002442,25-01-2025 19:31,EU,EUR,SOHO,Social,18-24,Germany,51.1657,10.4515
CUST0002443,28-11-2024 12:07,APAC,USD,Consumer,Paid Search,18-24,Philippines,12.8797,121.774
CUST0002444,02-04-2025 15:44,EU,GBP,Consumer,Social,18-24,United Kingdom,55.3781,-3.436
CUST0002445,08-04-2025 18:50,EU,GBP,Consumer,Social,45-54,United Kingdom,55.3781,-3.436
CUST0002446,19-03-2025 09:46,,USD,SMB,Paid Search,35-44,United States,39.8283,-98.5795
CUST0002447,24-10-2024 07:30,,USD,SOHO,Paid Search,55+,United States,39.8283,-98.5795
CUST0002448,20-03-2024 20:01,EU,EUR,Consumer,Retail Media,25-34,Spain,40.4637,-3.7492
CUST0002449,24-05-2024 01:58,APAC,AUD,Consumer,Organic,25-34,Australia,-25.2744,133.7751
CUST0002450,25-08-2024 12:56,EU,EUR,Consumer,Affiliate,35-44,Germany,51.1657,10.4515
CUST0002451,10-03-2024 11:18,,USD,Consumer,Email,35-44,United States,39.8283,-98.5795
CUST0002452,06-08-2025 09:57,EU,GBP,Consumer,Social,35-44,United Kingdom,55.3781,-3.436
CUST0002453,12-04-2025 04:23,EU,GBP,SOHO,Social,25-34,United Kingdom,55.3781,-3.436
CUST0002454,02-08-2024 17:36,,USD,SMB,Paid Search,18-24,United States,39.8283,-98.5795
CUST0002455,25-04-2025 18:24,EU,EUR,Consumer,Organic,18-24,Netherlands,52.1326,5.2913
CUST0002456,30-04-2025 06:35,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0002457,04-05-2024 01:19,EU,EUR,Consumer,Social,35-44,Germany,51.1657,10.4515
CUST0002458,07-10-2024 14:44,APAC,AUD,Consumer,Email,45-54,Australia,-25.2744,133.7751
CUST0002459,14-09-2024 18:32,,USD,Consumer,Retail Media,25-34,United States,39.8283,-98.5795
CUST0002460,01-04-2025 09:24,EU,EUR,SOHO,Email,45-54,Spain,40.4637,-3.7492
CUST0002461,17-05-2025 18:50,,USD,SMB,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0002462,04-01-2025 01:29,,USD,Consumer,Social,18-24,Canada,56.1304,-106.3468
CUST0002463,02-04-2024 14:56,,USD,SOHO,Organic,55+,United States,39.8283,-98.5795
CUST0002464,15-07-2025 17:18,,USD,SMB,Paid Search,35-44,United States,39.8283,-98.5795
CUST0002465,29-03-2024 17:57,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0002466,21-02-2024 06:11,EU,GBP,SOHO,Email,35-44,United Kingdom,55.3781,-3.436
CUST0002467,27-03-2025 07:37,,USD,Consumer,Retail Media,25-34,Canada,56.1304,-106.3468
CUST0002468,12-04-2024 21:23,EU,EUR,Consumer,Organic,45-54,Spain,40.4637,-3.7492
CUST0002469,25-02-2025 17:10,,USD,Consumer,Organic,45-54,Canada,56.1304,-106.3468
CUST0002470,07-08-2025 19:14,APAC,USD,SOHO,Affiliate,25-34,Philippines,12.8797,121.774
CUST0002471,12-02-2024 18:42,,USD,SOHO,Social,35-44,Canada,56.1304,-106.3468
CUST0002472,04-05-2024 05:06,EU,EUR,Consumer,Email,45-54,Germany,51.1657,10.4515
CUST0002473,06-05-2025 08:48,,USD,Consumer,Affiliate,25-34,United States,39.8283,-98.5795
CUST0002474,19-06-2024 02:41,APAC,AUD,Consumer,Email,25-34,Australia,-25.2744,133.7751
CUST0002475,24-07-2024 21:33,,USD,SMB,Organic,18-24,United States,39.8283,-98.5795
CUST0002476,23-07-2024 05:09,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0002477,07-04-2024 15:48,EU,GBP,SOHO,Organic,45-54,United Kingdom,55.3781,-3.436
CUST0002478,22-11-2024 15:28,EU,EUR,Consumer,Social,35-44,Spain,40.4637,-3.7492
CUST0002479,02-02-2025 08:34,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0002480,07-03-2024 22:26,,USD,Consumer,Email,35-44,Canada,56.1304,-106.3468
CUST0002481,25-07-2025 11:27,EU,EUR,Consumer,Organic,45-54,Spain,40.4637,-3.7492
CUST0002482,01-06-2024 04:06,EU,GBP,Consumer,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0002483,08-12-2024 04:44,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0002484,14-01-2024 23:14,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0002485,14-12-2024 17:47,,USD,Consumer,Organic,18-24,Canada,56.1304,-106.3468
CUST0002486,06-02-2024 02:33,,USD,Consumer,Email,25-34,Canada,56.1304,-106.3468
CUST0002487,29-07-2025 15:01,EU,EUR,Consumer,Organic,35-44,Netherlands,52.1326,5.2913
CUST0002488,27-02-2024 03:16,EU,GBP,SOHO,Email,35-44,United Kingdom,55.3781,-3.436
CUST0002489,18-06-2024 12:54,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0002490,19-03-2025 04:19,,USD,Enterprise,Affiliate,35-44,United States,39.8283,-98.5795
CUST0002491,22-07-2025 16:09,,USD,Consumer,Affiliate,25-34,Canada,56.1304,-106.3468
CUST0002492,12-06-2024 21:22,,USD,Consumer,Retail Media,25-34,United States,39.8283,-98.5795
CUST0002493,15-01-2025 00:18,EU,EUR,Consumer,Organic,45-54,Germany,51.1657,10.4515
CUST0002494,16-07-2024 03:54,EU,GBP,Consumer,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0002495,16-09-2024 08:04,,USD,SOHO,Social,35-44,United States,39.8283,-98.5795
CUST0002496,10-11-2024 09:33,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0002497,16-02-2025 03:26,EU,EUR,Consumer,Social,18-24,France,46.2276,2.2137
CUST0002498,13-10-2024 16:07,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0002499,02-09-2024 09:03,,USD,Enterprise,Email,25-34,United States,39.8283,-98.5795
CUST0002500,10-01-2024 17:56,,USD,SMB,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0002501,08-12-2024 01:20,EU,EUR,Consumer,Social,25-34,Spain,40.4637,-3.7492
CUST0002502,17-06-2024 17:32,,USD,Consumer,Affiliate,55+,United States,39.8283,-98.5795
CUST0002503,04-11-2024 13:18,,USD,SMB,Organic,35-44,Canada,56.1304,-106.3468
CUST0002504,29-05-2025 23:32,EU,EUR,Enterprise,Paid Search,35-44,France,46.2276,2.2137
CUST0002505,15-04-2025 17:26,EU,GBP,Consumer,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0002506,04-10-2024 19:43,EU,EUR,Consumer,Email,35-44,Netherlands,52.1326,5.2913
CUST0002507,28-03-2025 11:15,,USD,SMB,Organic,18-24,Canada,56.1304,-106.3468
CUST0002508,14-01-2024 00:28,EU,EUR,SOHO,Organic,55+,Spain,40.4637,-3.7492
CUST0002509,28-02-2025 07:26,,USD,Consumer,Affiliate,35-44,United States,39.8283,-98.5795
CUST0002510,13-12-2024 20:37,,USD,Consumer,Organic,18-24,United States,39.8283,-98.5795
CUST0002511,05-03-2024 08:14,EU,EUR,SMB,Paid Search,35-44,Netherlands,52.1326,5.2913
CUST0002512,09-01-2025 11:30,EU,EUR,SOHO,Paid Search,25-34,France,46.2276,2.2137
CUST0002513,19-08-2024 21:21,,USD,SOHO,Email,18-24,United States,39.8283,-98.5795
CUST0002514,26-06-2024 06:14,,USD,SOHO,Retail Media,55+,Canada,56.1304,-106.3468
CUST0002515,09-04-2024 10:57,EU,EUR,Consumer,Organic,18-24,Spain,40.4637,-3.7492
CUST0002516,05-08-2024 02:25,EU,EUR,SMB,Social,35-44,Netherlands,52.1326,5.2913
CUST0002517,09-06-2025 02:02,EU,EUR,Consumer,Paid Search,55+,Germany,51.1657,10.4515
CUST0002518,24-06-2025 10:16,EU,EUR,SMB,Organic,25-34,Netherlands,52.1326,5.2913
CUST0002519,11-01-2025 20:34,,USD,Consumer,Affiliate,25-34,United States,39.8283,-98.5795
CUST0002520,28-01-2025 00:42,,USD,SMB,Organic,18-24,United States,39.8283,-98.5795
CUST0002521,13-07-2025 01:21,APAC,AUD,Consumer,Affiliate,18-24,Australia,-25.2744,133.7751
CUST0002522,21-01-2025 18:50,,USD,Consumer,Social,18-24,United States,39.8283,-98.5795
CUST0002523,10-12-2024 04:27,EU,EUR,Consumer,Social,45-54,Germany,51.1657,10.4515
CUST0002524,01-09-2024 01:46,APAC,AUD,SOHO,Paid Search,45-54,Australia,-25.2744,133.7751
CUST0002525,19-06-2024 17:51,EU,EUR,SMB,Organic,35-44,Germany,51.1657,10.4515
CUST0002526,04-07-2024 19:44,,USD,SOHO,Retail Media,25-34,United States,39.8283,-98.5795
CUST0002527,11-09-2024 03:31,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0002528,22-06-2024 01:36,EU,GBP,Consumer,Email,35-44,United Kingdom,55.3781,-3.436
CUST0002529,04-01-2025 10:15,EU,GBP,SMB,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0002530,11-03-2025 13:22,,USD,SOHO,Organic,25-34,Canada,56.1304,-106.3468
CUST0002531,01-10-2024 12:31,,USD,SOHO,Paid Search,18-24,Canada,56.1304,-106.3468
CUST0002532,09-09-2024 11:35,EU,GBP,SOHO,Social,55+,United Kingdom,55.3781,-3.436
CUST0002533,24-05-2025 15:33,EU,EUR,SOHO,Social,35-44,Spain,40.4637,-3.7492
CUST0002534,14-02-2025 10:53,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0002535,25-03-2024 21:28,,USD,SOHO,Social,35-44,United States,39.8283,-98.5795
CUST0002536,23-08-2025 11:02,EU,EUR,Consumer,Organic,35-44,Spain,40.4637,-3.7492
CUST0002537,11-08-2025 06:13,EU,EUR,SMB,Paid Search,18-24,Germany,51.1657,10.4515
CUST0002538,04-07-2024 14:24,LATAM,USD,SOHO,Email,35-44,Brazil,-14.235,-51.9253
CUST0002539,30-08-2024 10:22,EU,GBP,Consumer,Affiliate,45-54,United Kingdom,55.3781,-3.436
CUST0002540,20-05-2024 10:11,,USD,Consumer,Organic,18-24,Canada,56.1304,-106.3468
CUST0002541,28-09-2024 14:38,EU,EUR,Consumer,Organic,55+,France,46.2276,2.2137
CUST0002542,30-04-2025 09:20,EU,EUR,Consumer,Retail Media,25-34,France,46.2276,2.2137
CUST0002543,21-06-2024 19:31,EU,EUR,Consumer,Social,25-34,France,46.2276,2.2137
CUST0002544,04-10-2024 20:09,,USD,SMB,Social,35-44,Canada,56.1304,-106.3468
CUST0002545,26-06-2024 10:18,EU,GBP,Consumer,Paid Search,45-54,United Kingdom,55.3781,-3.436
CUST0002546,26-06-2025 06:14,APAC,USD,Consumer,Email,35-44,Philippines,12.8797,121.774
CUST0002547,06-07-2025 01:21,,USD,SMB,Paid Search,35-44,United States,39.8283,-98.5795
CUST0002548,14-08-2025 13:51,,USD,SOHO,Retail Media,35-44,United States,39.8283,-98.5795
